title,status,proposal_date,categories,party_cleaned
"ร่างพระราชบัญญัติคุ้มครองเด็กที่เกิดโดยอาศัยเทคโนโลยีช่วยการเจริญพันธุ์ทางการแพทย์ 
(ฉบับที่ ..) พ.ศ. ....",IN_PROGRESS,2025-12-11,สาธารณสุข,พรรคใหม่
"ร่างพระราชบัญญัติคุ้มครองเด็กที่เกิดโดยอาศัยเทคโนโลยีช่วยการเจริญพันธุ์ทางการแพทย์ 
(ฉบับที่ ..) พ.ศ. ....",IN_PROGRESS,2025-12-11,สาธารณสุข,พรรคกล้าธรรม
ร่างพระราชบัญญัติว่าด้วยค่าบริการพิเศษ พ.ศ. ....,REJECTED,2024-08-22,อื่นๆ,พรรคภูมิใจไทย
ร่างพระราชบัญญัติระเบียบบริหารราชการเมืองพัทยา (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-09-10,การเมือง,พรรคประชาชน
ร่างพระราชบัญญัติสภาตำบลและองค์การบริหารส่วนตำบล (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-09-10,การเมือง,พรรคประชาชน
ร่างพระราชบัญญัติเทศบาล (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-09-10,การเมือง,พรรคประชาชน
ร่างพระราชบัญญัติการบริหารงานและการให้บริการภาครัฐผ่านระบบดิจิทัล (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-10-30,อื่นๆ,พรรคประชาชน
ร่างพระราชบัญญัติสถานบริการ พ.ศ. ....,IN_PROGRESS,2025-09-24,การเมือง,พรรคเพื่อไทย
ร่างพระราชบัญญัติระเบียบบริหารราชการกรุงเทพมหานคร (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-09-11,การเมือง,พรรคประชาชน
ร่างพระราชบัญญัติการเลือกตั้งสมาชิกสภาท้องถิ่นหรือผู้บริหารท้องถิ่น (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-09-10,การเมือง,พรรคประชาชน
ร่างพระราชบัญญัติส่งเสริมวัฒนธรรมสร้างสรรค์ พ.ศ. ....,REJECTED,2025-10-30,วัฒนธรรม,พรรคเพื่อไทย
ร่างพระราชบัญญัติคุ้มครองสิทธิผู้เอาประกันภัยสุขภาพ พ.ศ. ....,IN_PROGRESS,2025-11-20,สาธารณสุข,พรรคเพื่อไทย
ร่างพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายยาเสพติด (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-06-25,กระบวนการยุติธรรม,พรรคประชาชน
"ร่างพระราชบัญญัติการเลือกตั้งสมาชิกสภาท้องถิ่นหรือผู้บริหารท้องถิ่น (ฉบับที่ ..) พ.ศ. .... 
(การเพิ่มความสะดวกและการมีส่วนร่วมของประชาชนในการใช้สิทธิเลือกตั้งท้องถิ่น)",IN_PROGRESS,2025-09-09,การเมือง,พรรคประชาชน
ร่างพระราชบัญญัติคุ้มครองข้อมูลส่วนบุคคล (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-10-30,อื่นๆ,พรรคประชาชน
ร่างพระราชบัญญัติราชทัณฑ์ (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-02-06,กระบวนการยุติธรรม,พรรคประชาธิปัตย์
ร่างพระราชบัญญัติราชทัณฑ์ (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-02-06,กระบวนการยุติธรรม,พรรครวมไทยสร้างชาติ
ร่างพระราชบัญญัติราชทัณฑ์ (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-02-06,กระบวนการยุติธรรม,พรรคประชาธิปัตย์
ร่างพระราชบัญญัติสถานบริการ (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-10-03,การเมือง,พรรคประชาชน
ร่างพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายวิธีพิจารณาความอาญา (ฉบับที่ ..) พ.ศ. ....,IN_PROGRESS,2025-10-22,กระบวนการยุติธรรม,พรรคประชาชน
